hash	auto_verified	verified	checked	citation	title	author	year
('An Experimental Input System of Hand-Drawn Logic Circuit Diagram for LSI CAD', 1979)	0	0	1	M Ishii, M Iwasaki, T Yamashita An automatic input system of logic circuit diagrams for CAD Proc. Conf. on CAD and Manufacture of Electronic Components, Circuits and Systems (1979), pp. 123-126	An Experimental Input System of Hand-Drawn Logic Circuit Diagram for LSI CAD	M. Ishii and M. Yamamoto and M. Iwasaki and H. Shiraishi	1979
('Image analysis and mathematical morphology, by J. Serra. Academic Press, London, 1982, xviii + 610 p. $90.00', 1983)	0	0	1	J Serra Image Analysis and Mathematical Morphology Academic Press, London (1982)	Image analysis and mathematical morphology, by J. Serra. Academic Press, London, 1982, xviii + 610 p. $90.00	Ian T. Young	1983
('Interfacing criteria for recognition logic used with a context post-processor', 1982)	0	0	1	S Shimizu, S Nagata, A Inoue, M Yoshida Logic circuit diagram processing system Proc. 6th Conf. Pattern Recognition, Oct 19â€“22, 1982 (1982), pp. 717-719	Interfacing criteria for recognition logic used with a context post-processor	James K. Mullin	1982
('M. Furst, J. Hopcroft, E. Luks, A subexponential algorithm for trivalent graph isomorphism, 1980.', 'CITATION ONLY')	0	0	1	M. Furst, J. Hopcroft, E. Luks, A subexponential algorithm for trivalent graph isomorphism, 1980.	Polynomial-time algorithms for permutation groups	Merrick Furst and John Hopcroft and Eugene Luks	1980
('AAFP Home Page http://www. abfp.com/aafp', 1997)	0	0	1	J. Ross Beveridge, Evaluation of face recognition algorithms, WWW Page: http://www.cs.colostate.edu/evalfacerec, 2003.	AAFP Home Page http://www. abfp.com/aafp	None	1997
('Review of Handbook of Combinatorics (in two Volumes)', 1999)	0	0	1	Graham R, Grotschel M and Lov Â¨ asz L (ed) 1995 ` Handbook of Combinatorics vol 2 (Cambridge, MA: MIT Press)	Review of Handbook of Combinatorics (in two Volumes)	William Gasarch	1999
('Molecular Electronics and Molecular Electronic Devices. Kristof Sienicki (ed.). Volume 1, CRC Press, Boca Raton, FL, 1993, ISBN 0-8493-8061-9, 249 pp., £70.00 hardback. Volume 2, CRC Press, Boca Raton, FL, 1993, ISBN 0-8493-8062-6, 274 pp., £113.50 hardback. Volume 3, CRC Press, Boca Raton, FL, 1994, ISBN 0-8493-8063-4, 260 pp., £82.00 hardback', 1994)	0	0	1	TrinajsticÂ´, N.: "Chemical graph theory" (CRC Press, Boca Raton, FL, USA, 1992)	Molecular Electronics and Molecular Electronic Devices. Kristof Sienicki (ed.). Volume 1, CRC Press, Boca Raton, FL, 1993, ISBN 0-8493-8061-9, 249 pp., £70.00 hardback. Volume 2, CRC Press, Boca Raton, FL, 1993, ISBN 0-8493-8062-6, 274 pp., £113.50 hardback. Volume 3, CRC Press, Boca Raton, FL, 1994, ISBN 0-8493-8063-4, 260 pp., £82.00 hardback	R. W. Munn	1994
('Structural similarity and adaptation', 1996)	0	1	1	K. Börner, E. Pippig, E. Tammer, C. Coulon, "Structural similarity and adaption" in Advances in Case-based Reasoning, Springer, vol. 1168, pp. 58-75, 1996.	Structural similarity and adaptation	Katy Börner and Eberhard Pippig and Elisabeth-Ch. Tammer and Carl-H. Coulon	1996
('H. Bunke, X. Jiang, A. Kandel, "On the minimum common supergraph of two graphs", Computing, 2000.', 'CITATION ONLY')	0	0	1	H. Bunke, X. Jiang, A. Kandel, "On the minimum common supergraph of two graphs", Computing, 2000.	Mean and maximum common subgraph of two graphs	H. Bunke and A. Kandel	2000
('UNSUPERVISED HANDWRITTEN GRAPHICAL SYMBOL LEARNING - Using Minimum Description Length Principle on Relational Graph', 2011)	0	0	1	D.J. Cook and L.B. Holder. Substructure discovery using minimum description length and background knowledge. Journal of Articial Intelligence Research, pages 231{255, 1994.	UNSUPERVISED HANDWRITTEN GRAPHICAL SYMBOL LEARNING - Using Minimum Description Length Principle on Relational Graph	None	2011
('S. Gold, A. Rangarajan, "A graduate assignment algorithm for graph matching", IEEE Trans. PAMI, vol. 18, pp. 377-388, 1996.', 'CITATION ONLY')	0	1	1	S. Gold, A. Rangarajan, "A graduate assignment algorithm for graph matching", IEEE Trans. PAMI, vol. 18, pp. 377-388, 1996.	A graduated assignment algorithm for graph matching	S. Gold and A. Rangarajan	1996
('Synthesis of Representative Graphical Symbols by Computing Generalized Median Graph', 2000)	0	1	1	X. Jiang, A. MÃ¼nger, and H. Bunke. Synthesis of representative symbols by computing generalized median graphs. In Proc. Int. Workshop on Graphics Recognition GRECâ€™ 99, pages 187â€“194, Jaipur, 1999.	Synthesis of Representative Graphical Symbols by Computing Generalized Median Graph	Xiaoyi Jiang and Andreas Münger and Horst Bunke	2000
('X. Jiang, A. Münger, H. Bunke, "Synthesis of representative symbols by computing generalized median graphs", Proc. Int. Workshop on Graphics Recognition GREC \'99, pp. 187-194, 1999.', 'CITATION ONLY')	0	1	1	X. Jiang, A. Münger, H. Bunke, "Synthesis of representative symbols by computing generalized median graphs", Proc. Int. Workshop on Graphics Recognition GREC '99, pp. 187-194, 1999.	Synthesis of Representative Graphical Symbols by Computing Generalized Median Graph	Xiaoyi Jiang and Andreas Münger and Horst Bunke	2000
('Robust object and face recognition using a biologically plausible model', 2010)	0	0	1	T. Lourens, A biologically plausible model for corner-based object recognition from color images, University of Groningen, 1998.	Robust object and face recognition using a biologically plausible model	G. Cottrell and C. Kanan	2010
('What Is Case-Based Reasoning?', 1993)	0	0	1	J. Poole, "Similarity in legal case based reasoning as degree of matching in conceptual graphs", Preproceedings: First European Workshop on Case-Based Reasoning, pp. 54-58, 1993.	What Is Case-Based Reasoning?	Janet Kolodner	1993
('C4.5: Programs for Machine Learning by J. Ross Quinlan. Morgan Kaufmann Publishers, Inc., 1993', 1994)	0	0	1	Quinlan RJ: C4.5: Programs for Machine Learning CA, USA: Morgan Kaufmann; 1993.	C4.5: Programs for Machine Learning by J. Ross Quinlan. Morgan Kaufmann Publishers, Inc., 1993	Steven L. Salzberg	1994
('News Video Indexing and Retrieval using Overlay Text', 2012)	0	0	1	K. Shearer, Indexing and retrieval of video using spatial reasoning techniques, Curtin University of Technology, 1998.	News Video Indexing and Retrieval using Overlay Text	Nilesh Bhojne	2012
('W. Tsai, K. Fu, "Error-correcting isomorphisms of attributed relational graphs for pattern recognition", IEEE Trans. SMC, vol. 9, pp. 757-768, 1979.', 'CITATION ONLY')	0	1	1	W. Tsai, K. Fu, "Error-correcting isomorphisms of attributed relational graphs for pattern recognition", IEEE Trans. SMC, vol. 9, pp. 757-768, 1979.	Error-Correcting Isomorphisms of Attributed Relational Graphs for Pattern Analysis	Wen-Hsiang Tsai and King-Sun Fu	1979
('An algorithm for finding the largest approximately common substructures of two trees', 1998)	0	1	1	J. Wang, "An algorithm for finding the largest approximately commen substructure of two trees", IEEE Trans. PAMI, vol. 20, pp. 889-895, 1998.	An algorithm for finding the largest approximately common substructures of two trees	J.T.L. Wang and B.A. Shapiro and D. Shasha and K. Zhang and K.M. Currey	1998
('D.H Ballard, C.M Brown Computer Vision Prentice-Hall, Englewoods Cliffs, NJ (1982)', 'CITATION ONLY')	0	0	1	D.H Ballard, C.M Brown Computer Vision Prentice-Hall, Englewoods Cliffs, NJ (1982)	Tonto's FriendTonto's FriendSilvermanR. E.Psychology (4th Ed.). Englewood Cliffs, NJ: Prentice-Hall, 1982, 573 + xxi pp.Tonto's FriendDavisS. F.Instructor's manual: Psychology (4th Ed.). Englewood Cliffs, NJ: Prentice-Hall, 1982, 168 pp.Tonto's FriendSilvermanR. E.Test item file: Psychology (4th Ed.). Englewood Cliffs, NJ: Prentice-Hall, 1982, 169 pp. (File includes 972 questions.)Tonto's FriendWinsten-VelenL.Study guide and workbook: Psychology (4th Ed.). Englewood Cliffs, NJ: Prentice-Hall, 1982, 315 pp.	None	1983
('The structure-mapping engine: Algorithm and examples', 1989)	0	1	1	B. Falkenhainer, K.D. Forbus, and D. Gentner. The structure-mapping engine: Algorithms and examples. Articial Intelligence, 41:1{63, 1989/90.	The structure-mapping engine: Algorithm and examples	Brian Falkenhainer and Kenneth D. Forbus and Dedre Gentner	1989
('Supplement: Economic Indicators¶Economic Bulletin No. 9, September 2001 (data as of 5 September 2001)', 2001)	0	0	1	SzÃ¶r, P., Ferrie, P.: Hunting for metamorphic. In: Proceedings of Virus Bulletin Conference (September 2001)	Supplement: Economic Indicators¶Economic Bulletin No. 9, September 2001 (data as of 5 September 2001)	Not Available Not Available	2001
('Spectral Segmentation with Multiscale Graph Decomposition', 'None')	0	0	1	Timothee Cour, Praveen Srinivasan, and Jianbo Shi, Balanced graph matching, Advances in Neural Information Processing Systems, 2007, pp. 313â€“320.	Spectral Segmentation with Multiscale Graph Decomposition	None	None
('M. Cho, J. Lee, and K. Lee. Reweighted random walks for graph matching. In Proc. of ECCV, 2010. 2423', 'CITATION ONLY')	0	0	1	M. Cho, J. Lee, and K. Lee. Reweighted random walks for graph matching. In Proc. of ECCV, 2010. 2423	Hyper-graph matching via reweighted random walks	Jungmin Lee and Minsu Cho and Kyoung Mu Lee	2011
('T. Cour, P. Srinivasan, and J. Shi. Balanced graph matching.In NIPS, 2006.', 'CITATION ONLY')	0	0	1	T. Cour, P. Srinivasan, and J. Shi. Balanced graph matching.In NIPS, 2006.	Spectral Segmentation with Multiscale Graph Decomposition	None	None
('M. Leordeanu, M. Hebert, and R. Sukthankar. An integerprojected fixed point method for graph matching and MAPinference. In NIPS, 2009.', 'CITATION ONLY')	0	0	1	M. Leordeanu, M. Hebert, and R. Sukthankar. An integerprojected fixed point method for graph matching and MAPinference. In NIPS, 2009.	Unsupervised learning for graph matching	M. Leordeanu and M. Hebert	2009
('Subgraph isomorphism detection in polynomial time on preprocessed model graphs', 1996)	0	0	1	B.T. Messmer, "Efficient Graph Matching Algorithms for Preprocessed Model Graphs", 1996.	Subgraph isomorphism detection in polynomial time on preprocessed model graphs	B. T. Messmer and H. Bunke	1996
('Image retrieval using fuzzy segmentation and a graph matching technique', 'None')	0	0	1	A. Hlaoui and S. Wang. Image Retrieval Systems Using Graph Matching. Rapport de Recherche, No. 275, DÃ©partement de mathÃ©matiques et d'informatique, UnivÃ©rsitÃ© de Sherbrooke, 2001.	Image retrieval using fuzzy segmentation and a graph matching technique	None	None
('H. Bunke, G. Allerman, "A metric on graphs for structural pattern recognition" in Signal Processing II: Theories and Applications, North-Holland:Elsevier Science Publishers B.V., pp. 257-260, 1983.', 'CITATION ONLY')	0	0	1	H. Bunke, G. Allerman, "A metric on graphs for structural pattern recognition" in Signal Processing II: Theories and Applications, North-Holland:Elsevier Science Publishers B.V., pp. 257-260, 1983.	Inexact graph matching for structural pattern recognition	H Bunke and G Allermann	1983
('Neural Connections, Mental Computation. By L. Nadel, L. A. Cooper, P. Culicover and R. M. Hashish. (Pp. 355; illustrated.) MIT Press: Cambridge, Mass. 1989.', 1991)	0	0	1	R. Shepard. (1989). Internal representation of universal regularities: A challenge for connectionism. In L. Nadel et al. , (eds.), Neural Connections, Mental Computation. Cambridge, MA, London, England: Bradford/MIT Press.	Neural Connections, Mental Computation. By L. Nadel, L. A. Cooper, P. Culicover and R. M. Hashish. (Pp. 355; illustrated.) MIT Press: Cambridge, Mass. 1989.	None	1991
('S. Gold, E. Mjolsness and A. Rangarajan. (1994) Clustering with a domain-specific distance measure. In J. Cowan et al., (eds.), NIPS 6. Morgan Kaufmann.', 'CITATION ONLY')	0	0	1	S. Gold, E. Mjolsness and A. Rangarajan. (1994) Clustering with a domain-specific distance measure. In J. Cowan et al., (eds.), NIPS 6. Morgan Kaufmann.	Learning with Preknowledge: Clustering with Point and Graph Matching Distance Measures	Steven Gold and Anand Rangarajan and Eric Mjolsness	1996
('S. Gold and A. Rangarajan (1995) A graduated assignment algorithm for graph matching. YALEU/DCS/TR-I062, Yale Univ., CS Dept.', 'CITATION ONLY')	0	0	1	S. Gold and A. Rangarajan (1995) A graduated assignment algorithm for graph matching. YALEU/DCS/TR-I062, Yale Univ., CS Dept.	Graduated assignment graph matching	S. Gold and A. Rangarajan	None
('E. Mjolsness. Visual grammars and their neural networks. (1992) SPIE Conferenceon the Science of Artificial Neural Networks, 1110:63-85 .', 'CITATION ONLY')	0	1	1	E. Mjolsness. Visual grammars and their neural networks. (1992) SPIE Conferenceon the Science of Artificial Neural Networks, 1110:63-85 .	<title>Visual grammars and their neural networks</title>	Eric Mjolsness	1992
('Memory-based character recognition using a transformation invariant metric', 'None')	0	0	1	P. Simard, Y. Le Cun, and J. Denker. (1993) Efficient pattern recognition using a transformation distance. In S. Hanson et ai., (eds.), NIPS 5. San Mateo, CA: Morgan Kaufmann.	Memory-based character recognition using a transformation invariant metric	None	None
('Object-Based Attention and Occlusion', 1994)	0	0	1	C. Williams, R. Zemel, and M. Mozer. (1993) Unsupervised learning of object models. AAAI Tech. Rep . FSS-93-04, Univ. of Toronto, CS Dept.	Object-Based Attention and Occlusion	Marlene Behrmann and Richard Zemel and Michael C. Mozer	1994
('P. Suganthan, E. Tesh, D. Mital, "Pattern recognition by graph matching using Potts MFT neural networks", Pattern Recognition, vol. 28, pp. 997-1009, 1995.', 'CITATION ONLY')	0	1	1	P. Suganthan, E. Tesh, D. Mital, "Pattern recognition by graph matching using Potts MFT neural networks", Pattern Recognition, vol. 28, pp. 997-1009, 1995.	Pattern recognition by graph matching using the Potts MFT neural networks	P.N. Suganthan and E.K. Teoh and D.P. Mital	1995
('Assessing the Performance of a Graph-Based Clustering Algorithm', 'None')	0	0	1	P. Foggia, C. Sansone, and M. Vento, â€œA performance comparison of fve algorithms for graph isomorphism,â€\x9d in Proceedings of the 3rd IAPR TC-15 Workshop on Graph-based Representations in Pattern Recognition, pp. 188â€“199, May 2001.	Assessing the Performance of a Graph-Based Clustering Algorithm	Pasquale Foggia and Gennaro Percannella and Carlo Sansone and Mario Vento	None
('D. E. Ghahraman, A. K. C. Wong and T. Au, Graph monomorphism algorithms,Trans. Syst. Man Cybern. 10 (1980) 189â€“197.', 'CITATION ONLY')	0	1	1	D. E. Ghahraman, A. K. C. Wong and T. Au, Graph monomorphism algorithms,Trans. Syst. Man Cybern. 10 (1980) 189â€“197.	Graph Optimal Monomorphism Algorithms	David E. Ghahraman and Andrew K. C. Wong and Tung Au	1980
('A probabilistic framework for graph clustering', 'None')	0	0	1	B. Luo, A. Robles-Kelly, A. Torsello, R. C. Wilson and E. R. Hancock, Clustering shock trees, in Proc. 3rd IAPR-TC15 Workshop Graph-Based Representations in Pattern Recognition, 2001, pp. 217â€“228.	A probabilistic framework for graph clustering	None	None
('C. Bron and J. Kerbosch, Finding all cliques of an undirected graph, Commun. ACM16 (1973) 575â€“577.', 'CITATION ONLY')	0	1	1	C. Bron and J. Kerbosch, Finding all cliques of an undirected graph, Commun. ACM16 (1973) 575â€“577.	Algorithm 457: finding all cliques of an undirected graph	Coen Bron and Joep Kerbosch	1973
('Matrix-Based Hierarchical Graph Matching in Off-Line Handwritten Signatures Recognition', 2013)	0	0	1	M. Salotti, N. Laachfoubi, "Topographic graph matching for shift estimation", 3rd IAPR-TC15 Workshop on Graph-based Representations in Pattern Recognition, pp. 54-63, 2001.	Matrix-Based Hierarchical Graph Matching in Off-Line Handwritten Signatures Recognition	Marcin Piekarczyk and Marek R. Ogiela	2013
('M. Pelillo and A. Jagota, Feasible and infeasible maxima in a quadratic program formaximum clique, J. Artif. Neural Networks 2 (1995) 411â€“420.', 'CITATION ONLY')	0	0	1	M. Pelillo and A. Jagota, Feasible and infeasible maxima in a quadratic program formaximum clique, J. Artif. Neural Networks 2 (1995) 411â€“420.	Relaxation labeling networks that solve the maximum clique problem	M. Pelillo	1995
